Product_ID,Product_Title,Marketing_Bullet_Points,Visual_Cues,Target_Label
P198,"NatureWorks NatureWorks Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DISH SOAP: BIO-BASED, NON-TOXIC, SUSTAINABLE, NATURAL, ORGANIC | BIODEGRADABLE | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",Minimalist design with earth-toned colors; Hand-drawn herb illustrations; Prominent 'Earth First' logo.,Greenwashed
P199,"Betco Corporation Betco Corporation Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: BIODEGRADABLE, BIO-BASED, ORGANIC, NATURAL | GREEN | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",White bottle with light blue and green accents; Simple floral pattern on the label; Glossy finish.,Verified
P200,"CleanCo CleanCo Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DEGREASER: ORGANIC, BIO-BASED, NON-TOXIC, EARTH-FRIENDLY, NATURAL, SUSTAINABLE | ECO-FRIENDLY | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",Vibrant botanical graphics; Recycled kraft paper texture; Green leaf icons and water droplet imagery.,Greenwashed
P201,"PureLeaf PureLeaf Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DISH SOAP: PLANT-BASED, BIODEGRADABLE, NATURAL, GREEN | EARTH-FRIENDLY | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",Dominant soft green and white color palette; Illustrations of green hills; Matte finish packaging with 'Natural' badges.,Greenwashed
P202,"AquaPure AquaPure Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: GLASS CLEANER: BIODEGRADABLE, ECO-FRIENDLY, ORGANIC, BIO-BASED | EARTH-FRIENDLY | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",Dominant soft green and white color palette; Illustrations of green hills; Matte finish packaging with 'Natural' badges.,Greenwashed
P203,"AquaPure AquaPure Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DEGREASER: BIO-BASED, GREEN, BIODEGRADABLE | NON-TOXIC | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",Minimalist design with earth-toned colors; Hand-drawn herb illustrations; Prominent 'Earth First' logo.,Greenwashed
P204,"PureLeaf PureLeaf All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: NATURAL, ECO-FRIENDLY, SUSTAINABLE | PLANT-BASED | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",Bright yellow and green color scheme; Sun and leaf graphics; 'Fresh Scent' branding in bold text.,Greenwashed
P205,"EcoPure EcoPure Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: ECO-FRIENDLY, EARTH-FRIENDLY, SUSTAINABLE, PLANT-BASED, NON-TOXIC | BIODEGRADABLE | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",Minimalist design with earth-toned colors; Hand-drawn herb illustrations; Prominent 'Earth First' logo.,Greenwashed
P206,"ABVI/Goodwill of the Finger Lakes ABVI/Goodwill of the Finger Lakes Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: PLANT-BASED, EARTH-FRIENDLY, BIODEGRADABLE | ORGANIC | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",Minimalist design with earth-toned colors; Hand-drawn herb illustrations; Prominent 'Earth First' logo.,Verified
P207,"Advanced Chemical Solutions Advanced Chemical Solutions Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: NON-TOXIC, PLANT-BASED, BIO-BASED, BIODEGRADABLE | EARTH-FRIENDLY | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",Vibrant botanical graphics; Recycled kraft paper texture; Green leaf icons and water droplet imagery.,Verified
P208,"NatureWorks NatureWorks Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: GLASS CLEANER: EARTH-FRIENDLY, SUSTAINABLE, BIO-BASED | NATURAL | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",Soft pastel green palette; Nature-inspired leaf patterns; Matte finish with 'Bio-Based' certification seal.,Greenwashed
P209,"Atlantic Chemical & Equipment Co. Atlantic Chemical & Equipment Co. Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DISH SOAP: BIO-BASED, NON-TOXIC, BIODEGRADABLE, ORGANIC, PLANT-BASED | SUSTAINABLE | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",Soft pastel green palette; Nature-inspired leaf patterns; Matte finish with 'Bio-Based' certification seal.,Verified
P210,"MaxClean MaxClean All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: ORGANIC | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",Bold blue and orange color palette; Product silhouette on solid background; Large 'Maximum Power' text.,Standard
P211,"TurboScrub TurboScrub Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: PROFESSIONAL STRENGTH DEGREASER FOR HEAVY DUTY INDUSTRIAL CLEANING. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",Bold blue and orange color palette; Product silhouette on solid background; Large 'Maximum Power' text.,Standard
P212,"EcoPure EcoPure Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: GLASS CLEANER: BIODEGRADABLE, NATURAL, ORGANIC, SUSTAINABLE, EARTH-FRIENDLY, BIO-BASED | ECO-FRIENDLY | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",Soft pastel green palette; Nature-inspired leaf patterns; Matte finish with 'Bio-Based' certification seal.,Greenwashed
P213,"IndustrialPro IndustrialPro Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DEGREASER: SUSTAINABLE | NON-TOXIC | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",Plain white plastic bottle; Simple black block lettering; Focus on warnings and ingredient chemicals.,Standard
P214,"NatureWorks NatureWorks Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DEGREASER: GREEN, ORGANIC, BIO-BASED, NATURAL, SUSTAINABLE | EARTH-FRIENDLY | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",Soft pastel green palette; Nature-inspired leaf patterns; Matte finish with 'Bio-Based' certification seal.,Greenwashed
P215,"IndustrialPro IndustrialPro Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: PROFESSIONAL STRENGTH DISH SOAP FOR HEAVY DUTY INDUSTRIAL CLEANING. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",Standard industrial gray jug; High-contrast red and black text; Glossy finish with 'Professional Strength' label.,Standard
P216,"EcoLogic EcoLogic Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DISH SOAP: NON-TOXIC, EARTH-FRIENDLY, BIODEGRADABLE | ORGANIC | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",Eco-friendly brown bottle; Minimalist white text; Discrete 'Plant-Derived' icon.,Greenwashed
P217,"GreenLeaf GreenLeaf Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DISH SOAP: PLANT-BASED, ECO-FRIENDLY, NON-TOXIC, BIODEGRADABLE, GREEN | EARTH-FRIENDLY | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",Dominant soft green and white color palette; Illustrations of green hills; Matte finish packaging with 'Natural' badges.,Greenwashed
P218,"AquaPure AquaPure Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: GLASS CLEANER: ORGANIC, PLANT-BASED, ECO-FRIENDLY, BIODEGRADABLE, NON-TOXIC | NATURAL | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",Soft pastel green palette; Nature-inspired leaf patterns; Matte finish with 'Bio-Based' certification seal.,Greenwashed
P219,"AquaPure AquaPure Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DEGREASER: EARTH-FRIENDLY, BIO-BASED, PLANT-BASED | ORGANIC | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",Dominant soft green and white color palette; Illustrations of green hills; Matte finish packaging with 'Natural' badges.,Greenwashed
P220,"Formula 409 Formula 409 All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: SUSTAINABLE | NATURAL | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.,Standard industrial gray jug; High-contrast red and black text; Glossy finish with 'Professional Strength' label.,Standard
P221,"EcoLogic EcoLogic Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: BIODEGRADABLE, EARTH-FRIENDLY, NATURAL, NON-TOXIC | ORGANIC | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",Vibrant botanical graphics; Recycled kraft paper texture; Green leaf icons and water droplet imagery.,Greenwashed
P222,"PureLeaf PureLeaf Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DISH SOAP: EARTH-FRIENDLY, BIODEGRADABLE, NON-TOXIC, ECO-FRIENDLY, BIO-BASED | GREEN | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",Vibrant botanical graphics; Recycled kraft paper texture; Green leaf icons and water droplet imagery.,Greenwashed
P223,"BioShield BioShield Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DISH SOAP: ECO-FRIENDLY, GREEN, SUSTAINABLE, NON-TOXIC, PLANT-BASED | EARTH-FRIENDLY | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",Minimalist design with earth-toned colors; Hand-drawn herb illustrations; Prominent 'Earth First' logo.,Greenwashed
P224,"Arxada Arxada Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: GLASS CLEANER: ORGANIC, BIODEGRADABLE, PLANT-BASED, SUSTAINABLE | BIO-BASED | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",Soft pastel green palette; Nature-inspired leaf patterns; Matte finish with 'Bio-Based' certification seal.,Verified
P225,"Formula 409 Formula 409 All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: NON-TOXIC | EARTH-FRIENDLY | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",Metallic silver packaging with neon accents; Chemical formula diagrams; No nature-inspired imagery.,Standard
P226,"CleanCo CleanCo Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DEGREASER: ECO-FRIENDLY, BIO-BASED, ORGANIC, GREEN, NON-TOXIC | PLANT-BASED | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",Dominant soft green and white color palette; Illustrations of green hills; Matte finish packaging with 'Natural' badges.,Greenwashed
P227,"ABC Compounding Co., Inc. ABC Compounding Co., Inc. Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: SUSTAINABLE, NATURAL, ORGANIC | GREEN | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",Dominant soft green and white color palette; Illustrations of green hills; Matte finish packaging with 'Natural' badges.,Verified
P228,"Best Sanitizers, Inc. Best Sanitizers, Inc. All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: BIODEGRADABLE, BIO-BASED, PLANT-BASED | NON-TOXIC | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",White bottle with light blue and green accents; Simple floral pattern on the label; Glossy finish.,Verified
P229,"MaxClean MaxClean Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: GLASS CLEANER: ECO-FRIENDLY | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",Bold blue and orange color palette; Product silhouette on solid background; Large 'Maximum Power' text.,Standard
P230,"NatureWorks NatureWorks Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution","ECO-FRIENDLY FORMULA: DISH SOAP: PLANT-BASED, BIO-BASED, NATURAL | GREEN | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",Soft pastel green palette; Nature-inspired leaf patterns; Matte finish with 'Bio-Based' certification seal.,Greenwashed
