Product_ID,Product_Name,Brand_Name,Claim_Text,Visual_Cues_Score,Hazard_Codes,Eco_Keyword_Count,EPA_Safer_Choice,Target_Label
P249,"ABVI/Goodwill of the Finger Lakes ABVI/Goodwill of the Finger Lakes Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",ABVI/Goodwill,"ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: GREEN, NATURAL | SUSTAINABLE | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",0.4,None,5,1,Verified
P250,"MaxClean MaxClean All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",MaxClean,ECO-FRIENDLY FORMULA: PROFESSIONAL STRENGTH ALL-PURPOSE CLEANER FOR HEAVY DUTY INDUSTRIAL CLEANING. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.,0.0,H319,3,0,Standard
P251,"American Industries, Inc. American Industries, Inc. Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution",American,"ECO-FRIENDLY FORMULA: DEGREASER: GREEN, NON-TOXIC, SUSTAINABLE, BIO-BASED | ORGANIC | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",0.7,None,6,1,Verified
P252,"TurboScrub TurboScrub All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",TurboScrub,"ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: BIODEGRADABLE | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",0.0,H319,3,0,Standard
P253,"PowerBlast PowerBlast Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution",PowerBlast,"ECO-FRIENDLY FORMULA: DEGREASER: EARTH-FRIENDLY | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",0.3,H319,3,0,Standard
P254,"Arxada Arxada Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution",Arxada,"ECO-FRIENDLY FORMULA: DEGREASER: NON-TOXIC, PLANT-BASED, BIODEGRADABLE, ORGANIC, BIO-BASED | SUSTAINABLE | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",0.7,None,7,1,Verified
P255,"BioRemedy BioRemedy Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",BioRemedy,"ECO-FRIENDLY FORMULA: GLASS CLEANER: BIO-BASED, EARTH-FRIENDLY, NATURAL | ECO-FRIENDLY | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",0.7,None,6,1,Verified
P256,"EcoLogic EcoLogic Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution",EcoLogic,"ECO-FRIENDLY FORMULA: DISH SOAP: ECO-FRIENDLY, SUSTAINABLE, NON-TOXIC, EARTH-FRIENDLY, NATURAL, BIODEGRADABLE | BIO-BASED | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",1.0,None,7,1,Greenwashed
P257,"Bright Solutions Bright Solutions Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",Bright,"ECO-FRIENDLY FORMULA: GLASS CLEANER: PLANT-BASED, NATURAL | ORGANIC | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",1.0,None,5,1,Verified
P258,"Bullen Companies Bullen Companies Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",Bullen,"ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: SUSTAINABLE, NON-TOXIC, ECO-FRIENDLY | NATURAL | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",1.0,None,4,1,Verified
P259,"Agentis Plumbing Agentis Plumbing Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution",Agentis,"ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: EARTH-FRIENDLY, SUSTAINABLE | BIODEGRADABLE | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",1.0,None,5,1,Verified
P260,"BioShield BioShield Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",BioShield,"ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: EARTH-FRIENDLY, BIODEGRADABLE, NON-TOXIC, BIO-BASED, PLANT-BASED | GREEN | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",1.0,H319,7,0,Greenwashed
P261,"CleanCo CleanCo Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",CleanCo,"ECO-FRIENDLY FORMULA: GLASS CLEANER: SUSTAINABLE, NON-TOXIC, BIODEGRADABLE, GREEN, NATURAL, ECO-FRIENDLY | ORGANIC | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",0.4,H319,7,0,Greenwashed
P262,"Zep Zep Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution",Zep,"ECO-FRIENDLY FORMULA: DEGREASER: PLANT-BASED | ECO-FRIENDLY | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",0.0,"H314, H290",3,1,Standard
P263,"Archer Manufacturing Archer Manufacturing Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",Archer,"ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: BIODEGRADABLE, NON-TOXIC, ECO-FRIENDLY | PLANT-BASED | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",0.4,None,5,1,Verified
P264,"PowerBlast PowerBlast Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution",PowerBlast,"ECO-FRIENDLY FORMULA: DISH SOAP: NON-TOXIC | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",0.3,H319,3,0,Standard
P265,"Bright Solutions Bright Solutions Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution",Bright,"ECO-FRIENDLY FORMULA: DEGREASER: NATURAL, BIODEGRADABLE, GREEN | PLANT-BASED | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",1.0,None,7,1,Verified
P266,"PowerBlast PowerBlast Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution",PowerBlast,ECO-FRIENDLY FORMULA: DISH SOAP: SUSTAINABLE | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.,0.0,H319,3,0,Standard
P267,"Advanced Chemical Solutions Advanced Chemical Solutions Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",Advanced,"ECO-FRIENDLY FORMULA: GLASS CLEANER: NATURAL, EARTH-FRIENDLY, BIODEGRADABLE, GREEN, PLANT-BASED | ECO-FRIENDLY | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",0.4,None,7,1,Verified
P268,"EcoPure EcoPure Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution",EcoPure,"ECO-FRIENDLY FORMULA: DEGREASER: ECO-FRIENDLY, NATURAL, PLANT-BASED, EARTH-FRIENDLY, ORGANIC | BIODEGRADABLE | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",1.0,H319,8,0,Greenwashed
P269,"TurboScrub TurboScrub Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution",TurboScrub,"ECO-FRIENDLY FORMULA: DEGREASER: ECO-FRIENDLY | NON-TOXIC | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",0.0,H319,2,0,Standard
P270,"Auto-Chlor Systems Auto-Chlor Systems Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",Auto-Chlor,"ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: GREEN, SUSTAINABLE, BIODEGRADABLE, BIO-BASED, NON-TOXIC | NATURAL | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",0.4,None,7,1,Verified
P271,"EcoPure EcoPure Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution",EcoPure,"ECO-FRIENDLY FORMULA: DEGREASER: EARTH-FRIENDLY, NATURAL, BIODEGRADABLE, NON-TOXIC, ORGANIC, GREEN | SUSTAINABLE | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",0.7,H319,8,0,Greenwashed
P272,"PowerBlast PowerBlast Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution",PowerBlast,ECO-FRIENDLY FORMULA: PROFESSIONAL STRENGTH DEGREASER FOR HEAVY DUTY INDUSTRIAL CLEANING. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.,0.0,H319,3,0,Standard
P273,"Formula 409 Formula 409 Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution",Formula,"ECO-FRIENDLY FORMULA: DEGREASER: EARTH-FRIENDLY | ECO-FRIENDLY | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",0.0,H319,3,0,Standard
P274,"ABVI/Goodwill of the Finger Lakes ABVI/Goodwill of the Finger Lakes Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution",ABVI/Goodwill,"ECO-FRIENDLY FORMULA: DEGREASER: GREEN, NATURAL, BIO-BASED, PLANT-BASED | EARTH-FRIENDLY | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",1.0,None,7,1,Verified
P275,"Airex Laboratories Airex Laboratories All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",Airex,"ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: ECO-FRIENDLY, BIO-BASED, SUSTAINABLE, GREEN, EARTH-FRIENDLY | PLANT-BASED | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",1.0,None,7,1,Verified
P276,"Bullen Companies Bullen Companies Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution",Bullen,"ECO-FRIENDLY FORMULA: DEGREASER: NON-TOXIC, NATURAL | ORGANIC | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",1.0,None,5,1,Verified
P277,"NatureWorks NatureWorks Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",NatureWorks,"ECO-FRIENDLY FORMULA: GLASS CLEANER: NATURAL, ECO-FRIENDLY, EARTH-FRIENDLY, SUSTAINABLE, ORGANIC, BIO-BASED | PLANT-BASED | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",1.0,H319,8,0,Greenwashed
P278,"EcoLogic EcoLogic Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution",EcoLogic,"ECO-FRIENDLY FORMULA: DISH SOAP: ORGANIC, GREEN, ECO-FRIENDLY, BIODEGRADABLE, SUSTAINABLE | PLANT-BASED | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",0.0,None,7,1,Greenwashed
P279,"IndustrialPro IndustrialPro Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",IndustrialPro,ECO-FRIENDLY FORMULA: PROFESSIONAL STRENGTH GLASS CLEANER FOR HEAVY DUTY INDUSTRIAL CLEANING. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.,0.0,H319,3,0,Standard
P280,"AquaPure AquaPure Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",AquaPure,"ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: EARTH-FRIENDLY, BIODEGRADABLE, PLANT-BASED, NATURAL | GREEN | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",1.0,H319,7,0,Greenwashed
P281,"Biochem Supply Biochem Supply Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",Biochem,"ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: NATURAL, ECO-FRIENDLY, PLANT-BASED, SUSTAINABLE | GREEN | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",0.4,None,6,1,Verified
P282,"TurboScrub TurboScrub Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution",TurboScrub,"ECO-FRIENDLY FORMULA: PROFESSIONAL STRENGTH DISINFECTANT SPRAY FOR HEAVY DUTY INDUSTRIAL CLEANING. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",0.3,H319,2,0,Standard
P283,"GreenLeaf GreenLeaf Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution",GreenLeaf,"ECO-FRIENDLY FORMULA: DISH SOAP: ORGANIC, BIO-BASED, PLANT-BASED, BIODEGRADABLE, SUSTAINABLE, EARTH-FRIENDLY | NON-TOXIC | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",0.0,H319,9,0,Greenwashed
P284,"IndustrialPro IndustrialPro Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution",IndustrialPro,"ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: EARTH-FRIENDLY | SUSTAINABLE | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",0.0,H319,3,0,Standard
P285,"GreenLeaf GreenLeaf Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",GreenLeaf,"ECO-FRIENDLY FORMULA: GLASS CLEANER: GREEN, PLANT-BASED, NON-TOXIC, SUSTAINABLE, BIO-BASED, BIODEGRADABLE | ORGANIC | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",0.7,H319,8,0,Greenwashed
P286,"Birsch Industries, Inc. Birsch Industries, Inc. Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",Birsch,"ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: NON-TOXIC, BIO-BASED, PLANT-BASED | BIODEGRADABLE | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",1.0,None,5,1,Verified
P287,"Boston Stone Restoration Boston Stone Restoration Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",Boston,"ECO-FRIENDLY FORMULA: GLASS CLEANER: PLANT-BASED, ECO-FRIENDLY, GREEN | BIO-BASED | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",0.7,None,5,1,Verified
P288,"Bioneat Bioneat Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution",Bioneat,"ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: BIODEGRADABLE, NATURAL, EARTH-FRIENDLY | NON-TOXIC | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",0.4,None,6,1,Verified
P289,"American Industries, Inc. American Industries, Inc. Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",American,"ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: EARTH-FRIENDLY, BIO-BASED | ECO-FRIENDLY | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",0.7,None,5,1,Verified
P290,"Bona US Bona US Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",Bona,"ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: ORGANIC, EARTH-FRIENDLY, BIODEGRADABLE, ECO-FRIENDLY, SUSTAINABLE | PLANT-BASED | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",0.4,None,7,1,Verified
P291,"EcoLogic EcoLogic Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution",EcoLogic,"ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: BIODEGRADABLE, ORGANIC, GREEN, PLANT-BASED, EARTH-FRIENDLY | BIO-BASED | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",0.7,None,8,1,Greenwashed
